gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
SEA202105180,turns003,DET,1,value,27,0,29,0,0,0,0,0,0,2,0,9,0,0,0,0,0,1,0,0,1,,,1,,1,20210518,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202105180,dunnj002,SEA,1,value,17,0,24,5,0,0,1,2,2,2,0,9,0,1,0,0,0,0,0,0,,1,,1,,,20210518,0,SEA03,h,DET,0,1,0,regular,y,y
SEA202105180,stecd001,SEA,2,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210518,0,SEA03,h,DET,0,1,0,regular,y,y
SEA202105180,sewap001,SEA,3,value,3,0,5,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210518,0,SEA03,h,DET,0,1,0,regular,y,y
SEA202105180,lailb001,SEA,4,value,3,0,6,3,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,,,,,1,,20210518,0,SEA03,h,DET,0,1,0,regular,y,y
TEX202105190,klubc001,NYA,1,value,27,0,28,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,,,1,,1,20210519,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202105190,yangh001,TEX,1,value,16,0,20,3,0,1,0,2,2,4,0,2,0,0,0,0,1,0,0,0,,1,,1,,,20210519,0,ARL03,h,NYA,0,1,0,regular,y,y
TEX202105190,martb002,TEX,2,value,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210519,0,ARL03,h,NYA,0,1,0,regular,y,y
TEX202105190,heart001,TEX,3,value,6,0,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,,,,,20210519,0,ARL03,h,NYA,0,1,0,regular,y,y
TEX202105190,woodh001,TEX,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210519,0,ARL03,h,NYA,0,1,0,regular,y,y
LAN202106240,daviz001,CHN,1,value,18,0,22,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,,,1,,,20210624,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN202106240,teper001,CHN,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210624,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN202106240,chafa001,CHN,3,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210624,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN202106240,kimbc001,CHN,4,value,3,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,1,,20210624,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN202106240,buehw001,LAN,1,value,18,0,24,5,0,0,2,3,3,2,0,6,0,0,0,0,0,1,1,0,,1,,1,,,20210624,0,LOS03,h,CHN,0,1,0,regular,y,y
LAN202106240,pricd001,LAN,2,value,0,4,4,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,20210624,0,LOS03,h,CHN,0,1,0,regular,y,y
LAN202106240,bickp001,LAN,3,value,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210624,0,LOS03,h,CHN,0,1,0,regular,y,y
LAN202106240,cleag001,LAN,4,value,6,0,8,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,,,,,1,,20210624,0,LOS03,h,CHN,0,1,0,regular,y,y
TBA202107072,hents001,CLE,1,value,13,0,21,5,2,0,0,4,4,3,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20210707,2,STP01,v,TBA,0,1,0,regular,y,y
TBA202107072,sandn001,CLE,2,value,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20210707,2,STP01,v,TBA,0,1,0,regular,y,y
TBA202107072,parkb001,CLE,3,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210707,2,STP01,v,TBA,0,1,0,regular,y,y
TBA202107072,mchuc001,TBA,1,value,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,1,,,20210707,2,STP01,h,CLE,1,0,0,regular,y,y
TBA202107072,flemj001,TBA,2,value,8,0,9,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,,,,,,20210707,2,STP01,h,CLE,1,0,0,regular,y,y
TBA202107072,castd002,TBA,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210707,2,STP01,h,CLE,1,0,0,regular,y,y
TBA202107072,wislm001,TBA,4,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20210707,2,STP01,h,CLE,1,0,0,regular,y,y
TBA202107072,fairp001,TBA,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210707,2,STP01,h,CLE,1,0,0,regular,y,y
ARI202108140,musgj001,SDN,1,value,15,0,25,10,3,1,1,6,6,2,0,4,0,0,0,1,0,0,0,0,,1,,1,,,20210814,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI202108140,stram001,SDN,2,value,4,0,9,5,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,20210814,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI202108140,diazm004,SDN,3,value,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210814,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI202108140,gilbt001,ARI,1,value,27,0,28,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1,,,1,,1,20210814,0,PHO01,h,SDN,1,0,0,regular,y,y
CLE202109110,burnc002,MIL,1,value,24,0,25,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,1,,,1,,,20210911,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202109110,hadej001,MIL,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20210911,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202109110,plesz001,CLE,1,value,18,0,24,4,2,0,0,3,2,2,0,3,0,0,0,0,1,0,0,0,,1,,1,,,20210911,0,CLE08,h,MIL,0,1,0,regular,y,y
CLE202109110,shawb001,CLE,2,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210911,0,CLE08,h,MIL,0,1,0,regular,y,y
CLE202109110,parkb001,CLE,3,value,3,0,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20210911,0,CLE08,h,MIL,0,1,0,regular,y,y
CLE202109110,garzj001,CLE,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20210911,0,CLE08,h,MIL,0,1,0,regular,y,y
NYN202204290,nolaa001,PHI,1,value,18,0,23,7,1,0,1,3,3,0,0,9,0,0,0,0,0,0,1,0,,1,,1,,,20220429,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202204290,nelsn001,PHI,2,value,6,0,9,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,,,,1,,20220429,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202204290,megit002,NYN,1,value,15,0,18,0,0,0,0,0,0,3,0,5,0,0,0,0,0,1,0,0,1,,,1,,,20220429,0,NYC20,h,PHI,1,0,0,regular,y,y
NYN202204290,smitd009,NYN,2,value,4,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,,,,,,20220429,0,NYC20,h,PHI,1,0,0,regular,y,y
NYN202204290,rodrj004,NYN,3,value,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20220429,0,NYC20,h,PHI,1,0,0,regular,y,y
NYN202204290,lugos001,NYN,4,value,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220429,0,NYC20,h,PHI,1,0,0,regular,y,y
NYN202204290,diaze006,NYN,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,1,,1,,20220429,0,NYC20,h,PHI,1,0,0,regular,y,y
ANA202205100,klubc001,TBA,1,value,9,0,20,11,2,0,2,8,8,0,0,2,0,0,0,0,1,1,0,0,,1,,1,,,20220510,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202205100,adamj002,TBA,2,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220510,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202205100,pochc001,TBA,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20220510,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202205100,thomr007,TBA,4,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20220510,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202205100,feyej001,TBA,5,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20220510,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202205100,philb002,TBA,6,value,3,0,8,5,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20220510,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202205100,detmr001,ANA,1,value,27,0,28,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,,,1,,1,20220510,0,ANA01,h,TBA,1,0,0,regular,y,y
PIT202205150,greeh001,CIN,1,value,22,0,27,0,0,0,0,1,1,5,0,9,0,0,0,0,0,0,0,0,,1,,1,,,20220515,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT202205150,warra002,CIN,2,value,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20220515,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT202205150,quinj001,PIT,1,value,21,0,24,3,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,,,,1,,,20220515,0,PIT08,h,CIN,1,0,0,regular,y,y
PIT202205150,strac001,PIT,2,value,3,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,20220515,0,PIT08,h,CIN,1,0,0,regular,y,y
PIT202205150,bednd001,PIT,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,20220515,0,PIT08,h,CIN,1,0,0,regular,y,y
NYA202206250,javic001,HOU,1,value,21,0,23,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,1,,,1,,,20220625,0,NYC21,v,NYA,1,0,0,regular,y,y
NYA202206250,nerih001,HOU,2,value,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,20220625,0,NYC21,v,NYA,1,0,0,regular,y,y
NYA202206250,presr001,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,1,,1,,20220625,0,NYC21,v,NYA,1,0,0,regular,y,y
NYA202206250,coleg001,NYA,1,value,21,0,26,4,0,0,1,1,1,2,0,8,0,0,0,0,0,1,0,0,,1,,1,,,20220625,0,NYC21,h,HOU,0,1,0,regular,y,y
NYA202206250,kingm002,NYA,2,value,3,0,5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20220625,0,NYC21,h,HOU,0,1,0,regular,y,y
NYA202206250,luetl001,NYA,3,value,3,0,7,3,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,,,,,1,,20220625,0,NYC21,h,HOU,0,1,0,regular,y,y
PHI202211020,javic001,HOU,1,value,18,0,20,0,0,0,0,0,0,2,0,9,0,0,0,0,0,2,0,0,1,,,1,,,20221102,0,PHI13,v,PHI,1,0,0,worldseries,y,y
PHI202211020,abreb002,HOU,2,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20221102,0,PHI13,v,PHI,1,0,0,worldseries,y,y
PHI202211020,montr004,HOU,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20221102,0,PHI13,v,PHI,1,0,0,worldseries,y,y
PHI202211020,presr001,HOU,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20221102,0,PHI13,v,PHI,1,0,0,worldseries,y,y
PHI202211020,nolaa001,PHI,1,value,12,3,20,7,1,0,0,3,3,0,0,4,1,0,0,0,0,0,0,0,,1,,1,,,20221102,0,PHI13,h,HOU,0,1,0,worldseries,y,y
PHI202211020,alvaj004,PHI,2,value,3,0,6,2,1,0,0,2,2,0,0,2,1,0,0,0,1,1,0,0,,,,,,,20221102,0,PHI13,h,HOU,0,1,0,worldseries,y,y
PHI202211020,bella001,PHI,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20221102,0,PHI13,h,HOU,0,1,0,worldseries,y,y
PHI202211020,robed002,PHI,4,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20221102,0,PHI13,h,HOU,0,1,0,worldseries,y,y
PHI202211020,efliz001,PHI,5,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20221102,0,PHI13,h,HOU,0,1,0,worldseries,y,y
PHI202211020,handb001,PHI,6,value,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20221102,0,PHI13,h,HOU,0,1,0,worldseries,y,y
OAK202306280,germd001,NYA,1,value,27,0,27,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,,,1,,1,20230628,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK202306280,searj001,OAK,1,value,12,6,21,5,2,0,1,7,5,3,0,5,0,0,0,0,0,1,0,0,,1,,1,,,20230628,0,OAK01,h,NYA,0,1,0,regular,y,y
OAK202306280,fujis001,OAK,2,value,6,0,9,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,20230628,0,OAK01,h,NYA,0,1,0,regular,y,y
OAK202306280,riosy001,OAK,3,value,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20230628,0,OAK01,h,NYA,0,1,0,regular,y,y
OAK202306280,pruia001,OAK,4,value,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,20230628,0,OAK01,h,NYA,0,1,0,regular,y,y
OAK202306280,longs002,OAK,5,value,3,0,7,2,1,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230628,0,OAK01,h,NYA,0,1,0,regular,y,y
DET202307080,gausk001,TOR,1,value,18,0,24,5,1,1,0,2,2,2,0,7,0,0,0,0,0,0,0,0,,1,,1,,,20230708,0,DET05,v,DET,0,1,0,regular,y,y
DET202307080,pearn001,TOR,2,value,5,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20230708,0,DET05,v,DET,0,1,0,regular,y,y
DET202307080,garcy001,TOR,3,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230708,0,DET05,v,DET,0,1,0,regular,y,y
DET202307080,mannm001,DET,1,value,20,0,23,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,1,0,1,,,1,,,20230708,0,DET05,h,TOR,1,0,0,regular,y,y
DET202307080,folej001,DET,2,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20230708,0,DET05,h,TOR,1,0,0,regular,y,y
DET202307080,langa001,DET,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1,,1,,20230708,0,DET05,h,TOR,1,0,0,regular,y,y
HOU202308010,willg004,CLE,1,value,15,0,22,4,1,0,0,2,2,4,0,6,0,1,0,0,0,0,1,0,,1,,1,,,20230801,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202308010,currx001,CLE,2,value,5,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20230801,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202308010,hents001,CLE,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20230801,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202308010,deloe001,CLE,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20230801,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202308010,valdf001,HOU,1,value,27,0,27,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,20230801,0,HOU03,h,CLE,1,0,0,regular,y,y
PHI202308090,gorem001,WAS,1,value,15,0,21,7,1,0,3,6,6,1,0,5,0,0,0,0,0,1,1,0,,1,,1,,,20230809,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202308090,abboc001,WAS,2,value,6,0,9,1,0,0,0,1,1,1,0,4,1,1,0,0,0,0,0,0,,,,,,,20230809,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202308090,garcr008,WAS,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20230809,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202308090,lorem002,PHI,1,value,27,0,31,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,,,1,,1,20230809,0,PHI13,h,WAS,1,0,0,regular,y,y
HOU202404010,franb002,TOR,1,value,16,0,26,10,2,0,3,7,7,1,0,7,0,0,0,0,0,0,0,0,,1,,1,,,20240401,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202404010,cabrg001,TOR,2,value,3,0,6,2,0,0,2,3,3,1,0,0,0,1,0,0,0,0,0,0,,,,,,,20240401,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202404010,richt001,TOR,3,value,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240401,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202404010,kinei001,TOR,4,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240401,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202404010,blanr001,HOU,1,value,27,0,29,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,20240401,0,HOU03,h,TOR,1,0,0,regular,y,y
WAS202407250,ceasd001,SDN,1,value,27,0,28,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,1,0,1,,,1,,1,20240725,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407250,corbp001,WAS,1,value,21,0,27,4,1,0,0,3,3,3,0,7,0,0,0,0,0,1,0,0,,1,,1,,,20240725,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407250,law-d001,WAS,2,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240725,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407250,ferrj002,WAS,3,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240725,0,WAS11,h,SDN,0,1,0,regular,y,y
CIN202408020,snelb001,SFN,1,value,27,0,29,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,1,,,1,,1,20240802,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202408020,abboa001,CIN,1,value,13,0,21,7,1,0,1,2,2,1,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20240802,0,CIN09,h,SFN,0,1,0,regular,y,y
CIN202408020,farmb001,CIN,2,value,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20240802,0,CIN09,h,SFN,0,1,0,regular,y,y
CIN202408020,martn002,CIN,3,value,3,0,5,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20240802,0,CIN09,h,SFN,0,1,0,regular,y,y
CIN202408020,molls001,CIN,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240802,0,CIN09,h,SFN,0,1,0,regular,y,y
CIN202408020,cruzf002,CIN,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20240802,0,CIN09,h,SFN,0,1,0,regular,y,y
CHN202409040,germd001,PIT,1,value,9,0,18,9,1,0,2,7,6,1,0,3,0,1,0,0,0,0,0,0,,1,,1,,,20240904,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202409040,beekj001,PIT,2,value,6,0,9,3,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,,,,,,,20240904,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202409040,nicok001,PIT,3,value,3,0,7,2,1,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20240904,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202409040,borur001,PIT,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20240904,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202409040,tellr001,PIT,5,value,3,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240904,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202409040,imans001,CHN,1,value,21,0,25,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,,,1,,,20240904,0,CHI11,h,PIT,1,0,0,regular,y,y
CHN202409040,pearn001,CHN,2,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20240904,0,CHI11,h,PIT,1,0,0,regular,y,y
CHN202409040,hodgp001,CHN,3,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20240904,0,CHI11,h,PIT,1,0,0,regular,y,y
